subject,group,idnews,theme,veracity,eval,eval_RT,judgment,success,rec,rec_RT,WTP,WTP_RT,ambiguity,split,desirability,SOS_Mediterranee,FEMEN,Generation_Identitaire,La_Manif_Pour_Tous,Greenpeace,WWF,NIPCC,Climato_realistes,Mouvement_Europeen_France,Fondation_Robert_Schuman,Frexit,Parti_Libertarien,age,sex,education,EC,prcnt_politique,prcnt_journaliste,prcnt_medecin,prcnt_acteurjustsoc,prcnt_chercheur,prcnt_acteurecologie,prcnt_general,year,Brier,consensuality,order
192,1,163,2,1,89,121990,1,1,0,1261,1,2465,5.36363636363636,8.54545454545454,7.72727272727273,86,29,74,60,50,74,62,88,38,50,33,50,21,2,2,26,47,36,26,41,50,30,63,2,0.5041,1.45454545454546,27
192,1,168,1,0,34,91946,0,0,1,1000,1,3789,5.45454545454545,6.72727272727273,5.90909090909091,86,29,74,60,50,74,62,88,38,50,33,50,21,2,2,26,47,36,26,41,50,30,63,2,0.5041,3.27272727272727,10
192,1,174,1,1,100,86127,0,0,0,1528,0,2294,6.1,4.4,6.3,86,29,74,60,50,74,62,88,38,50,33,50,21,2,2,26,47,36,26,41,50,30,63,2,0.5041,5.6,29
192,1,177,1,0,80,78002,1,0,0,793,1,3293,4.63636363636364,5.36363636363636,8.72727272727273,86,29,74,60,50,74,62,88,38,50,33,50,21,2,2,26,47,36,26,41,50,30,63,2,0.5041,4.63636363636364,31
192,1,179,1,1,83,175150,1,1,0,718,1,2802,3.27272727272727,5.54545454545455,5.72727272727273,86,29,74,60,50,74,62,88,38,50,33,50,21,2,2,26,47,36,26,41,50,30,63,2,0.5041,4.45454545454545,15
192,1,181,1,0,81,86516,0,1,0,1371,1,3612,4.45454545454545,4,7.18181818181818,86,29,74,60,50,74,62,88,38,50,33,50,21,2,2,26,47,36,26,41,50,30,63,2,0.5041,6,20
192,1,184,1,0,75,73494,1,0,0,1397,1,3393,3,3.5,5.9,86,29,74,60,50,74,62,88,38,50,33,50,21,2,2,26,47,36,26,41,50,30,63,2,0.5041,6.5,8
192,1,190,1,0,97,54332,1,0,0,787,5,3723,3.45454545454545,3.81818181818182,5.63636363636364,86,29,74,60,50,74,62,88,38,50,33,50,21,2,2,26,47,36,26,41,50,30,63,2,0.5041,6.18181818181818,41
192,1,203,2,1,88,66287,1,1,0,824,0,2609,5,9.2,8.5,86,29,74,60,50,74,62,88,38,50,33,50,21,2,2,26,47,36,26,41,50,30,63,2,0.5041,0.800000000000001,36
192,1,208,2,1,65,83181,1,1,0,1156,2,3265,6.9,8.2,7.2,86,29,74,60,50,74,62,88,38,50,33,50,21,2,2,26,47,36,26,41,50,30,63,2,0.5041,1.8,47
193,2,3,1,1,90,13789,1,1,0,3284,0,5704,5,6.5,6.1,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,3.5,35
193,2,17,1,1,10,8642,1,1,0,3188,0,2398,4.72727272727273,7,7.81818181818182,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,3,34
193,2,18,1,0,25,7159,0,1,0,3624,0,1984,6.54545454545455,7.27272727272727,6.36363636363636,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,2.72727272727273,42
193,2,23,1,1,25,8798,1,0,0,2754,1,2304,4.45454545454545,5.72727272727273,7.54545454545455,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,4.27272727272727,13
193,2,28,1,1,50,7445,0,0,0,1245,0,2943,4.36363636363636,6.36363636363636,6.81818181818182,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,3.63636363636364,40
193,2,31,1,0,5,54017,1,0,0,2218,0,4834,6.27272727272727,6.18181818181818,6.18181818181818,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,3.81818181818182,37
193,2,34,1,1,100,18962,0,0,1,5146,1,6744,6.63636363636364,8.63636363636364,7.18181818181818,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,1.36363636363636,4
193,2,39,1,1,34,11971,1,0,0,1111,1,2890,6.36363636363636,7.45454545454545,7.90909090909091,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,2.54545454545455,26
193,2,50,3,0,70,15225,0,1,1,1831,1,4191,3.8,4.3,7.1,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,5.7,9
193,2,64,3,0,25,10339,1,0,1,9146,1,4153,5.6,6.6,7.8,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,3.4,1
193,2,70,3,1,25,11114,1,0,0,7490,0,3061,3,4.18181818181818,5.18181818181818,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,5.81818181818182,48
193,2,74,3,0,65,9543,0,1,0,1575,1,3052,5.09090909090909,7.81818181818182,7,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,2.18181818181818,11
193,2,76,3,1,30,21056,0,0,0,1346,0,2691,4.63636363636364,5.72727272727273,5.27272727272727,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,4.27272727272727,33
193,2,80,3,0,100,4970,0,1,0,4324,1,2662,4.9,6,6.4,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,4,19
193,2,85,3,1,5,22155,1,0,0,1687,0,2413,5.18181818181818,5.90909090909091,6.63636363636364,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,4.09090909090909,31
193,2,87,3,1,35,18486,0,1,0,2098,1,2207,3.72727272727273,6.54545454545455,6,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,3.45454545454545,17
193,2,90,3,1,69,12269,1,1,0,1635,1,3421,6,7.2,8.1,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,2.8,7
193,2,93,3,0,30,22589,0,0,0,3440,1,3942,8,7.72727272727273,8,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,2.27272727272727,2
193,2,97,3,0,75,18287,1,0,0,1870,1,2779,4.72727272727273,7.45454545454545,6.63636363636364,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,2.54545454545455,21
193,2,103,3,0,75,15009,1,0,0,1135,0,7696,4.09090909090909,7.63636363636364,6.45454545454545,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,2.36363636363636,30
193,2,104,2,0,15,10505,1,0,0,2306,0,8048,6.09090909090909,7.18181818181818,5.54545454545455,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,2.81818181818182,47
193,2,109,3,1,60,7050,1,1,0,987,0,3082,3.7,4.9,6.5,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,5.1,43
193,2,113,3,1,29,18273,1,1,0,803,1,3650,6.54545454545455,6.81818181818182,5.81818181818182,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,3.18181818181818,28
193,2,116,3,1,70,10765,1,1,0,2975,1,2338,6,7.6,8,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,2.4,27
193,2,119,2,1,40,16395,0,1,0,1567,1,3660,5.3,9.1,8.5,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,0.9,5
193,2,122,2,1,66,9562,1,1,0,6141,1,3326,5.9,4.9,3.9,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,5.1,22
193,2,124,2,1,20,12451,1,1,0,1348,1,3371,4.90909090909091,6.90909090909091,5.63636363636364,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,3.09090909090909,23
193,2,127,2,1,15,12703,1,1,1,2548,1,2611,4.6,8.1,4.8,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,1.9,6
193,2,128,2,0,10,11298,1,1,0,1443,1,2809,6.4,5.7,6.2,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,4.3,15
193,2,130,2,0,66,10988,0,1,0,1523,1,2617,5.90909090909091,5.72727272727273,2.45454545454545,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,4.27272727272727,14
193,2,139,2,0,20,6524,1,0,0,1202,1,3149,6.18181818181818,7.81818181818182,6.27272727272727,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,2.18181818181818,29
193,2,145,2,0,10,9724,1,1,0,972,0,2293,5.3,2.7,3.6,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,7.3,46
193,2,151,2,0,100,5722,1,0,0,2239,1,2405,6.09090909090909,6.63636363636364,5.45454545454545,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,3.36363636363636,24
193,2,157,2,1,10,16686,1,0,0,1657,1,2117,5.63636363636364,6.45454545454545,6,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,3.54545454545455,18
193,2,161,2,0,30,12630,1,0,0,1692,0,2573,5.72727272727273,6.18181818181818,6,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,3.81818181818182,32
193,2,164,3,0,15,18598,1,0,1,1729,4,3529,3.54545454545455,7.72727272727273,6.63636363636364,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,2.27272727272727,3
193,2,165,1,0,80,16173,0,1,0,1862,1,3318,5,5.81818181818182,6.72727272727273,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,4.18181818181818,10
193,2,176,1,0,10,6073,1,0,0,669,0,2979,3.27272727272727,3.09090909090909,6.90909090909091,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,6.90909090909091,44
193,2,178,1,1,62,15497,0,0,0,1287,1,3117,6.18181818181818,5.27272727272727,6.90909090909091,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,4.72727272727273,12
193,2,180,1,0,60,7940,1,0,0,943,1,2730,3.7,3.7,6.7,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,6.3,25
193,2,182,1,0,100,8560,1,0,0,1957,1,2700,3.27272727272727,4,6.09090909090909,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,6,20
193,2,187,1,0,25,10502,0,0,0,1145,0,4636,4.18181818181818,6,6.54545454545455,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,4,39
193,2,191,1,1,80,14280,0,0,0,986,1,3149,3,5,6.81818181818182,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,5,16
193,2,192,1,0,70,9288,0,0,0,1620,0,2633,3,4.90909090909091,5.45454545454545,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,5.09090909090909,45
193,2,194,2,1,90,11831,0,0,0,987,0,3032,7.6,8.3,7.5,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,1.7,38
193,2,205,2,1,35,7082,1,0,0,1215,0,2751,5.63636363636364,6.72727272727273,6.54545454545455,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,3.27272727272727,41
193,2,206,2,0,50,10486,0,1,0,1736,1,2302,6.8,8.8,8,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,1.2,8
193,2,209,2,1,10,8141,1,0,1,964,0,3872,6.6,9.2,7.7,83,55,26,26,79,86,29,50,57,86,24,50,23,1,4,29,30,20,25,30,30,15,50,2,0.01,0.800000000000001,36
194,1,1,3,0,30,9628,1,0,0,2220,10,2197,4.54545454545455,6.45454545454545,7.36363636363636,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,3.54545454545455,44
194,1,2,1,1,96,8213,1,1,0,1557,8,4112,5.81818181818182,5.45454545454545,6.36363636363636,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,4.54545454545455,28
194,1,7,1,1,64,11865,1,1,0,5463,11,2846,4.90909090909091,5.90909090909091,4.63636363636364,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,4.09090909090909,34
194,1,12,1,0,44,51517,0,1,0,990,8,3368,6.45454545454545,6.90909090909091,4.81818181818182,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,3.09090909090909,11
194,1,19,1,0,23,5521,0,0,0,947,9,6250,4,7.36363636363636,7.81818181818182,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,2.63636363636364,21
194,1,21,1,1,57,8388,1,1,0,1026,9,3128,6.1,5,6.5,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,5,16
194,1,27,1,1,74,13606,1,1,0,1219,10,1696,5.09090909090909,4.72727272727273,5.81818181818182,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,5.27272727272727,17
194,1,30,1,1,52,6916,0,1,1,2025,14,3387,7.1,4.3,6.4,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,5.7,26
194,1,36,1,0,52,8235,0,0,1,2191,17,7117,7.1,7.5,7.4,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,2.5,22
194,1,38,1,1,25,16967,0,1,0,2992,7,7997,6.7,4.1,5.7,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,5.9,5
194,1,53,3,1,26,16645,1,1,0,17099,8,3660,6.9,8.7,7.4,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,1.3,9
194,1,62,3,0,22,7757,0,1,1,1929,14,2535,7.5,6.2,6.2,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,3.8,42
194,1,68,2,0,22,9497,1,0,0,1360,8,2039,5.36363636363636,8,5.63636363636364,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,2,3
194,1,69,3,0,41,7260,0,1,0,1183,10,2421,4.36363636363636,8.09090909090909,4.27272727272727,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,1.90909090909091,40
194,1,75,3,1,45,6490,1,1,0,1167,9,3229,3,4.3,5.2,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,5.7,30
194,1,77,3,1,61,6275,1,1,1,1903,16,3461,3.45454545454545,3.90909090909091,5.45454545454545,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,6.09090909090909,32
194,1,78,3,0,60,7891,1,0,0,1494,10,2946,4.9,3.5,7.4,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,6.5,39
194,1,81,3,0,21,17529,1,0,0,1009,9,5414,3.8,4,8,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,6,12
194,1,86,3,1,25,32605,1,0,0,1264,9,2354,7.45454545454545,6.54545454545455,4.63636363636364,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,3.45454545454545,47
194,1,88,3,1,47,21606,0,1,0,939,9,3820,6.27272727272727,8.09090909090909,5.09090909090909,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,1.90909090909091,14
194,1,95,3,0,50,8459,0,1,0,1184,9,4391,5.9,6.1,7.3,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,3.9,38
194,1,99,3,1,33,8644,1,1,1,2796,16,1885,5.9,8.9,7.6,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,1.1,27
194,1,100,3,0,49,12281,1,0,0,1799,9,3420,4.45454545454545,7.45454545454545,4.54545454545455,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,2.54545454545455,24
194,1,108,2,1,16,12341,1,0,1,860,17,2856,4.5,7,3.7,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,3,29
194,1,112,3,1,31,7219,1,1,1,1899,13,4466,8.4,8.8,6.1,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,1.2,45
194,1,114,3,1,41,9599,0,1,0,1153,7,2624,7.3,8.9,7.2,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,1.1,2
194,1,118,3,0,17,12322,0,1,0,1134,9,2523,4.27272727272727,8.54545454545454,5.18181818181818,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,1.45454545454546,18
194,1,120,2,1,60,7181,0,0,1,1873,9,3578,2.81818181818182,4.36363636363636,4.81818181818182,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,5.63636363636364,23
194,1,123,2,1,39,13014,0,0,0,5104,7,3179,6,7.1,5.2,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,2.9,8
194,1,125,2,0,61,8522,1,0,0,1650,9,3939,5.18181818181818,7.63636363636364,4.36363636363636,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,2.36363636363636,46
194,1,126,2,1,60,9048,1,1,0,518,7,2757,5.4,6.7,3.1,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,3.3,1
194,1,129,2,0,35,8894,1,0,0,1080,8,14249,4.36363636363636,4.36363636363636,3.72727272727273,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,5.63636363636364,10
194,1,134,2,0,62,5746,0,1,1,1327,17,3763,4.09090909090909,7.36363636363636,6.81818181818182,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,2.63636363636364,31
194,1,136,2,1,34,6738,0,0,1,2446,10,3449,5.8,8.1,6.3,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,1.9,48
194,1,140,2,0,22,10816,1,0,0,973,9,3667,7.8,7.8,7.6,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,2.2,15
194,1,147,2,0,59,13624,1,0,1,9057,15,3729,7.3,7.4,6.7,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,2.6,43
194,1,159,2,0,40,6511,1,0,0,4261,9,2122,5,5.7,7,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,4.3,33
194,1,162,2,0,88,10013,0,1,0,918,9,2345,4.81818181818182,7.54545454545455,5.09090909090909,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,2.45454545454545,13
194,1,163,2,1,81,22807,0,0,0,863,9,14383,5.36363636363636,8.54545454545454,7.72727272727273,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,1.45454545454546,7
194,1,168,1,0,19,27094,1,0,0,1007,9,2240,5.45454545454545,6.72727272727273,5.90909090909091,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,3.27272727272727,20
194,1,174,1,1,41,6275,1,0,0,1464,11,2020,6.1,4.4,6.3,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,5.6,36
194,1,177,1,0,82,8133,1,0,0,4462,9,4629,4.63636363636364,5.36363636363636,8.72727272727273,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,4.63636363636364,19
194,1,179,1,1,31,9174,1,1,0,1318,10,3335,3.27272727272727,5.54545454545455,5.72727272727273,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,4.45454545454545,41
194,1,181,1,0,77,9078,1,1,0,1338,10,3525,4.45454545454545,4,7.18181818181818,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,6,35
194,1,184,1,0,64,6875,1,0,0,1741,8,2622,3,3.5,5.9,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,6.5,4
194,1,190,1,0,35,7636,1,0,0,5839,9,2162,3.45454545454545,3.81818181818182,5.63636363636364,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,6.18181818181818,25
194,1,203,2,1,30,8760,1,1,0,853,8,2784,5,9.2,8.5,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,0.800000000000001,6
194,1,208,2,1,55,10526,1,1,0,3344,10,3999,6.9,8.2,7.2,86,90,36,43,88,90,14,76,71,81,43,45,20,2,2,34,6,13,8,12,20,20,52,2,0.09,1.8,37
195,2,3,1,1,19,13202,0,0,0,571,1,1792,5,6.5,6.1,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,3.5,11
195,2,17,1,1,46,7078,1,1,0,1620,2,2188,4.72727272727273,7,7.81818181818182,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,3,25
195,2,18,1,0,84,12830,1,0,0,1000,1,1741,6.54545454545455,7.27272727272727,6.36363636363636,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,2.72727272727273,39
195,2,23,1,1,28,12236,1,1,0,768,1,3138,4.45454545454545,5.72727272727273,7.54545454545455,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,4.27272727272727,12
195,2,28,1,1,28,12267,0,1,0,855,2,1885,4.36363636363636,6.36363636363636,6.81818181818182,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,3.63636363636364,19
195,2,31,1,0,16,11537,1,0,0,718,1,2108,6.27272727272727,6.18181818181818,6.18181818181818,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,3.81818181818182,20
195,2,34,1,1,37,12568,1,1,0,1082,2,1690,6.63636363636364,8.63636363636364,7.18181818181818,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,1.36363636363636,26
195,2,39,1,1,44,9817,0,0,0,856,2,1649,6.36363636363636,7.45454545454545,7.90909090909091,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,2.54545454545455,33
195,2,50,3,0,100,5835,1,0,0,1198,2,2445,3.8,4.3,7.1,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,5.7,43
195,2,64,3,0,46,9319,1,0,0,1618,2,2091,5.6,6.6,7.8,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,3.4,14
195,2,70,3,1,25,13046,0,0,0,1084,1,1656,3,4.18181818181818,5.18181818181818,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,5.81818181818182,36
195,2,74,3,0,26,6214,0,1,0,769,2,1925,5.09090909090909,7.81818181818182,7,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,2.18181818181818,45
195,2,76,3,1,11,11820,0,1,0,1751,1,2837,4.63636363636364,5.72727272727273,5.27272727272727,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,4.27272727272727,7
195,2,80,3,0,29,4827,1,0,0,686,2,2072,4.9,6,6.4,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,4,47
195,2,85,3,1,52,10525,1,1,0,940,2,1706,5.18181818181818,5.90909090909091,6.63636363636364,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,4.09090909090909,34
195,2,87,3,1,39,10705,0,0,0,754,2,2521,3.72727272727273,6.54545454545455,6,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,3.45454545454545,38
195,2,90,3,1,96,9296,1,1,0,971,2,1624,6,7.2,8.1,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,2.8,29
195,2,93,3,0,13,12067,1,0,0,606,1,2041,8,7.72727272727273,8,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,2.27272727272727,1
195,2,97,3,0,76,8997,1,0,0,972,2,2256,4.72727272727273,7.45454545454545,6.63636363636364,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,2.54545454545455,28
195,2,103,3,0,33,10047,1,1,0,490,1,1673,4.09090909090909,7.63636363636364,6.45454545454545,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,2.36363636363636,5
195,2,104,2,0,40,12417,1,0,0,821,2,2040,6.09090909090909,7.18181818181818,5.54545454545455,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,2.81818181818182,21
195,2,109,3,1,26,7082,1,1,0,704,2,1519,3.7,4.9,6.5,55,55,67,62,86,79,64,79,81,40,14,24,20,2,2,26,52,68,52,52,52,52,79,2,0.0361,5.1,44
