subject,group,idnews,theme,veracity,eval,eval_RT,judgment,success,rec,rec_RT,WTP,WTP_RT,ambiguity,split,desirability,SOS_Méditerranée,FEMEN,Génération_Identitaire,La_Manif_Pour_Tous,Greenpeace,WWF,NIPCC,Climato_réalistes,Mouvement_Européen_France,Fondation_Robert_Schuman,Frexit,Parti_Libertarien,age,sex,education
11,1,1,2,1,20,15610,1,1,2,4508,1,4232,6.9,8.7,7.4,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
11,1,78,2,1,75,22073,1,1,2,821,1,2156,4.09090909090909,7.36363636363636,6.81818181818182,93,79,50,48,100,95,45,52,83,90,24,74,24,2,2
12,1,81,3,0,70,13091,1,0,1,3828,15,5660,4.54545454545455,6.45454545454545,7.36363636363636,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,120,1,1,-100,18757,0,0,2,920,20,7562,4.81818181818182,7.54545454545455,5.09090909090909,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,129,1,1,-90,29230,0,0,2,1138,10,5074,3.8,4,8,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,21,1,0,40,29740,1,0,2,8335,10,3934,6.45454545454545,6.90909090909091,4.81818181818182,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,136,1,0,-100,11774,0,1,2,3202,10,3380,7.1,7.5,7.4,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,38,1,1,-76,17892,0,0,1,2921,12,11931,5.9,8.9,7.6,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,162,1,1,-100,7974,0,0,2,2580,10,4076,3,4.72727272727273,4.81818181818182,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,179,1,1,70,19868,1,1,1,3011,10,4826,6.27272727272727,8.09090909090909,5.09090909090909,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,163,1,0,-95,10008,0,1,2,1514,15,3458,4.45454545454545,4,7.18181818181818,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,159,1,1,20,51856,1,1,2,3190,15,5943,6.2,6.8,5.5,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,208,3,1,90,61894,1,1,2,3145,15,5536,7,7.9,7.4,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,36,3,0,50,67275,1,0,1,1285,15,4281,4.81818181818182,5.36363636363636,8.45454545454546,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,147,2,0,-75,39744,0,1,2,2019,12,5204,7.5,6.2,6.2,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,2,3,0,85,11584,1,0,1,2100,22,4125,6.4,4.3,6.6,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,86,3,1,71,11109,1,1,2,1780,15,3667,4.7,6.6,3.9,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,1,3,1,-75,19312,0,0,2,1355,15,3275,5.8,7.7,6.5,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,27,3,0,-75,16908,0,1,1,2141,16,4212,5.9,6.1,7.3,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,100,3,0,71,24478,1,0,2,2597,15,4640,5,5.7,7,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,77,3,1,73,7132,1,1,1,1326,20,2408,5.09090909090909,7.72727272727273,4.54545454545455,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,177,3,1,68,12884,1,1,2,3181,17,8752,3,3.5,5.9,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,99,3,0,100,7092,1,0,2,2656,18,2452,4.90909090909091,5.90909090909091,4.63636363636364,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,134,3,1,-80,11222,0,0,1,5873,21,4066,6.7,4.1,5.7,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,12,3,0,82,23907,1,0,2,1530,8,6107,4.63636363636364,8.54545454545454,5.36363636363636,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,203,2,1,71,12080,1,1,1,2433,20,5600,3.4,4.5,5.7,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,68,3,1,-80,7359,0,0,2,1261,10,5686,4.63636363636364,4.36363636363636,4.18181818181818,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,62,3,1,-100,7473,0,0,2,1254,10,2444,4.36363636363636,7.09090909090909,7.72727272727273,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,19,3,0,-33,26311,0,1,2,2552,10,4353,4.36363636363636,8.09090909090909,4.27272727272727,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,174,2,1,-82,6569,0,0,2,1638,10,3435,7,4.2,6.1,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,140,2,1,-86,6841,0,0,1,16929,11,2359,8.3,8.4,6.2,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,181,2,0,74,38779,1,0,1,1650,12,2248,3.27272727272727,5.54545454545455,5.72727272727273,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,7,2,1,86,9700,1,1,2,849,12,4470,5.72727272727273,7.09090909090909,6.18181818181818,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,126,2,0,-86,8185,0,1,2,1000,14,1730,5.7,6.5,3.4,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,75,2,0,-64,19039,0,1,1,2567,10,3901,3.45454545454545,3.90909090909091,5.45454545454545,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,95,2,1,-100,7858,0,0,1,1714,22,2621,5.36363636363636,8,5.63636363636364,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,168,2,0,-20,44221,0,1,2,1287,4,2965,6.1,5,6.5,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,118,2,0,-99,8014,0,1,2,1422,20,1954,7.45454545454545,6.54545454545455,4.63636363636364,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,69,2,0,60,14761,1,0,2,3155,11,7965,7.2,8.6,7.2,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,108,2,0,-100,7619,0,1,2,1491,24,2817,5.09090909090909,4.72727272727273,5.81818181818182,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,53,2,1,78,27915,1,1,2,1970,15,3637,5,9.2,8.5,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,88,1,0,-100,15102,0,1,2,1742,19,2433,8.1,7.7,8.1,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,123,1,1,-60,17914,0,0,2,1486,17,2840,4.45454545454545,7.45454545454545,4.54545454545455,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,190,1,0,-92,8720,0,1,2,964,11,2262,5.63636363636364,8.27272727272727,7.54545454545455,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,78,1,1,67,31061,1,1,2,1164,12,4354,7.1,7.3,6.4,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,114,1,0,-96,6691,0,1,2,1134,10,1739,4.9,3.5,7.4,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,125,1,0,-92,9278,0,1,2,1352,12,4388,3.45454545454545,3.81818181818182,5.63636363636364,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,112,1,0,-100,6772,0,1,2,1273,9,3250,5.81818181818182,5.45454545454545,6.36363636363636,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,184,2,1,72,16230,1,1,2,2267,9,3402,6.9,8.7,7.4,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
12,1,30,2,1,-100,8087,0,0,2,974,13,2137,4.09090909090909,7.36363636363636,6.81818181818182,81,69,43,43,81,79,14,19,14,43,33,67,26,2,4
13,1,88,3,0,-50,12031,0,1,2,1309,22,2452,4.54545454545455,6.45454545454545,7.36363636363636,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,7,1,1,33,8846,1,1,2,994,16,4926,4.81818181818182,7.54545454545455,5.09090909090909,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,147,1,1,-2,8574,0,0,2,1130,18,4240,3.8,4,8,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,114,1,0,-50,10216,0,1,2,1817,19,3914,6.45454545454545,6.90909090909091,4.81818181818182,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,190,1,0,20,11239,1,0,2,1129,21,2553,7.1,7.5,7.4,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,177,1,1,-50,12178,0,0,2,1062,21,2564,5.9,8.9,7.6,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,140,1,1,-40,7108,0,0,2,3831,20,2148,3,4.72727272727273,4.81818181818182,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,134,1,1,-70,7625,0,0,2,1490,21,2395,6.27272727272727,8.09090909090909,5.09090909090909,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,129,1,0,-50,12130,0,1,2,905,20,2417,4.45454545454545,4,7.18181818181818,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,136,1,1,20,9319,1,1,2,10816,21,2395,6.2,6.8,5.5,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,181,3,1,60,14360,1,1,2,1175,20,3543,7,7.9,7.4,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,1,3,0,90,12674,1,0,1,3875,13,8851,4.81818181818182,5.36363636363636,8.45454545454546,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,30,2,0,84,8045,1,0,2,940,19,2529,7.5,6.2,6.2,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,53,3,0,100,12206,1,0,2,1510,23,4386,6.4,4.3,6.6,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,68,3,1,-64,12458,0,0,2,1356,13,2293,4.7,6.6,3.9,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,168,3,1,-46,8548,0,0,2,950,18,2069,5.8,7.7,6.5,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,123,3,0,-53,10751,0,1,2,839,20,2002,5.9,6.1,7.3,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,69,3,0,98,10203,1,0,2,1738,22,2271,5,5.7,7,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,163,3,1,-81,8437,0,0,2,1850,22,2246,5.09090909090909,7.72727272727273,4.54545454545455,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,77,3,1,61,12827,1,1,2,1198,21,3519,3,3.5,5.9,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,162,3,0,41,14261,1,0,2,1175,21,1901,4.90909090909091,5.90909090909091,4.63636363636364,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,38,3,1,-11,13274,0,0,2,1029,21,1921,6.7,4.1,5.7,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,36,3,0,-70,10415,0,1,1,2040,14,3183,4.63636363636364,8.54545454545454,5.36363636363636,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,21,2,1,88,11707,1,1,1,1747,21,2034,3.4,4.5,5.7,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,118,3,1,80,8533,1,1,2,1299,13,3047,4.63636363636364,4.36363636363636,4.18181818181818,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,203,3,1,43,8556,1,1,2,872,17,2643,4.36363636363636,7.09090909090909,7.72727272727273,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,125,3,0,76,4862,1,0,2,816,19,2136,4.36363636363636,8.09090909090909,4.27272727272727,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,159,2,1,91,6989,1,1,2,1052,19,2755,7,4.2,6.1,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,208,2,1,70,8196,1,1,2,988,20,1920,8.3,8.4,6.2,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,75,2,0,-50,8073,0,1,2,1558,18,3654,3.27272727272727,5.54545454545455,5.72727272727273,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,184,2,1,80,9816,1,1,1,1895,20,2315,5.72727272727273,7.09090909090909,6.18181818181818,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,100,2,0,-81,13210,0,1,2,2615,19,2204,5.7,6.5,3.4,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,120,2,0,10,9521,1,0,2,748,22,2418,3.45454545454545,3.90909090909091,5.45454545454545,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,62,2,1,-90,14869,0,0,2,1727,7,4496,5.36363636363636,8,5.63636363636364,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,19,2,0,100,6532,1,0,1,1726,20,2395,6.1,5,6.5,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,2,2,0,81,8234,1,0,2,5079,20,3340,7.45454545454545,6.54545454545455,4.63636363636364,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,81,2,0,80,7981,1,0,2,7093,14,2203,7.2,8.6,7.2,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,78,2,0,53,8776,1,0,2,1332,16,5240,5.09090909090909,4.72727272727273,5.81818181818182,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,95,2,1,-24,28572,0,0,2,860,19,1596,5,9.2,8.5,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,179,1,0,68,9200,1,0,1,1761,21,2833,8.1,7.7,8.1,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,99,1,1,50,13673,1,1,2,1672,15,2731,4.45454545454545,7.45454545454545,4.54545454545455,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,174,1,0,100,8534,1,0,2,1322,15,6727,5.63636363636364,8.27272727272727,7.54545454545455,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,12,1,1,25,19933,1,1,2,2379,18,3475,7.1,7.3,6.4,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,112,1,0,-30,14877,0,1,1,1715,20,1630,4.9,3.5,7.4,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,27,1,0,29,8200,1,0,1,1040,24,8796,3.45454545454545,3.81818181818182,5.63636363636364,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,86,1,0,65,8503,1,0,2,1478,19,22509,5.81818181818182,5.45454545454545,6.36363636363636,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,108,2,1,-80,15793,0,0,2,1546,17,2249,6.9,8.7,7.4,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
13,1,126,2,1,5,14875,1,1,2,1096,19,2068,4.09090909090909,7.36363636363636,6.81818181818182,69,60,38,50,79,81,26,38,48,50,31,40,33,2,4
14,2,116,1,1,60,21837,1,1,1,3253,6,2801,5.90909090909091,6.45454545454545,5.63636363636364,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,70,1,1,-51,15930,0,0,2,1833,19,6964,4.90909090909091,6.09090909090909,7.45454545454545,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,39,1,0,100,15387,1,0,2,2200,3,3042,4.72727272727273,7,5.90909090909091,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,113,1,1,82,21684,1,1,1,1682,7,2227,4.9,6,6.4,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,180,1,1,34,13255,1,1,1,1298,4,2459,6.54545454545455,8.36363636363636,7,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,28,1,0,-100,19086,0,1,2,1853,1,4236,4.72727272727273,7.45454545454545,6.63636363636364,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,34,1,1,-76,23380,0,0,2,2170,13,4287,3.7,3.7,6.7,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,127,1,1,83,30791,1,1,1,1245,23,3316,6.09090909090909,7.18181818181818,5.54545454545455,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,145,3,0,39,49441,1,0,1,2903,3,2933,6.8,8.8,8,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,90,3,0,22,19700,1,0,1,1278,5,3104,4.45454545454545,6.36363636363636,6.63636363636364,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,97,3,1,90,12667,1,1,2,1464,10,2419,6.36363636363636,7.45454545454545,7.90909090909091,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,93,3,0,45,22780,1,0,1,1545,3,4121,8,7.72727272727273,8,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,80,3,1,-69,13290,0,0,1,2223,7,3976,6.18181818181818,5.27272727272727,6.90909090909091,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,165,3,0,-100,20181,0,1,2,5462,25,9144,6.6,9.2,7.7,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,191,3,1,60,23173,1,1,1,2388,5,4108,5.63636363636364,6.72727272727273,6.54545454545455,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,194,3,1,32,19858,1,1,1,1810,15,4396,6.4,5.6,5.9,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,50,3,1,89,6444,1,1,2,1539,7,2970,3.54545454545455,3.45454545454545,7.27272727272727,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,124,3,0,-24,25377,0,1,1,1816,11,2278,5.6,8.9,8.2,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,161,3,0,-51,9589,0,1,2,4360,6,4798,6.27272727272727,6.18181818181818,6.18181818181818,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,23,3,0,74,7069,1,0,2,2048,9,2489,5.90909090909091,5.72727272727273,2.45454545454545,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,76,2,0,67,9910,1,0,2,1463,8,3607,5.6,6.6,7.8,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,176,3,1,62,15213,1,1,2,2066,4,2734,5.2,6.4,5.9,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,109,3,1,-94,20481,0,0,2,1463,12,4509,7.5,8,7.4,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,104,3,1,-18,15757,0,0,1,5877,20,5118,3.45454545454545,5.36363636363636,7.09090909090909,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,74,2,1,69,8685,1,1,1,2299,7,2684,5,2.9,3.9,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,128,2,1,53,17311,1,1,2,1744,4,2912,4.09090909090909,7.63636363636364,6.45454545454545,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,31,2,1,100,15959,1,1,2,5519,10,2205,4.81818181818182,5.63636363636364,5.63636363636364,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,17,2,1,39,10461,1,1,1,1901,9,2277,5.09090909090909,7.81818181818182,7,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,209,2,0,56,11154,1,0,2,1290,3,2606,6,7.2,8.1,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,87,2,0,77,12028,1,0,2,1215,16,6154,6,7.6,8,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,206,2,0,-19,19463,0,1,2,5810,6,3267,4.7,7.9,5,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,178,2,0,-9,32836,0,1,2,2322,4,2982,6.09090909090909,7.81818181818182,6.63636363636364,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,122,2,0,100,17442,1,0,2,1245,8,2926,4,6.54545454545455,5.90909090909091,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,182,2,1,90,12053,1,1,2,1640,10,2477,5.72727272727273,6.18181818181818,6,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,164,2,0,49,16513,1,0,2,1632,8,2786,5,5.81818181818182,6.72727272727273,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,119,3,0,35,8265,1,0,2,1168,1,4101,6.54545454545455,7.27272727272727,6.36363636363636,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,85,1,0,68,14196,1,0,2,2759,11,4150,3.63636363636364,4.36363636363636,6.36363636363636,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,64,1,0,31,8511,1,0,2,1588,4,2249,5.63636363636364,6.45454545454545,6,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,192,1,1,30,12026,1,1,1,2187,3,4152,6.54545454545455,6.81818181818182,5.81818181818182,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,205,1,0,66,8554,1,0,1,1344,2,4213,4.2,4.6,6.8,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,18,1,0,91,10480,1,0,1,2639,17,2880,3.27272727272727,4,5.45454545454545,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,130,1,0,-55,16551,0,1,2,1284,1,3137,4.63636363636364,6.63636363636364,7.63636363636364,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,139,1,1,81,18226,1,1,2,1624,7,2770,3.27272727272727,5.27272727272727,5.72727272727273,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,3,1,0,25,15569,1,0,2,1517,13,4475,3.8,4.3,7.1,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,157,2,1,97,13104,1,1,2,6250,16,2876,5.36363636363636,6,6.54545454545455,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,151,2,1,40,12932,1,1,1,1216,12,3864,6.1,5,4.4,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,187,2,0,38,69046,1,0,1,1367,12,3623,4.63636363636364,6.63636363636364,6.63636363636364,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
14,2,103,2,1,-99,31406,0,0,2,1728,11,2460,3.81818181818182,7.36363636363636,6.63636363636364,64,86,33,43,100,81,14,33,45,60,43,33,26,1,4
15,2,23,1,1,-100,14602,0,0,2,795,0,1854,5.90909090909091,6.45454545454545,5.63636363636364,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,93,1,1,-85,13151,0,0,2,1926,0,2297,4.90909090909091,6.09090909090909,7.45454545454545,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,145,1,0,0,18465,0,1,2,938,0,1989,4.72727272727273,7,5.90909090909091,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,161,1,1,65,7071,1,1,2,874,0,1469,4.9,6,6.4,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,128,1,1,70,18965,1,1,2,1145,0,1503,6.54545454545455,8.36363636363636,7,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,187,1,0,-60,13659,0,1,2,956,0,1287,4.72727272727273,7.45454545454545,6.63636363636364,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,122,1,1,80,18828,1,1,2,1280,0,1125,3.7,3.7,6.7,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,191,1,1,-100,9043,0,0,2,101,0,3485,6.09090909090909,7.18181818181818,5.54545454545455,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,180,3,0,80,12466,1,0,2,501,0,1579,6.8,8.8,8,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,76,3,0,100,17848,1,0,2,569,0,1626,4.45454545454545,6.36363636363636,6.63636363636364,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,85,3,1,-100,7979,0,0,2,580,0,1947,6.36363636363636,7.45454545454545,7.90909090909091,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,206,3,0,100,5893,1,0,2,1023,0,1208,8,7.72727272727273,8,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,74,3,1,-100,9861,0,0,2,454,0,1825,6.18181818181818,5.27272727272727,6.90909090909091,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,113,3,0,-75,12240,0,1,2,548,0,1136,6.6,9.2,7.7,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,182,3,1,90,7751,1,1,2,446,0,1229,5.63636363636364,6.72727272727273,6.54545454545455,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,34,3,1,-80,15713,0,0,2,423,0,1539,6.4,5.6,5.9,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,97,3,1,90,13632,1,1,2,897,0,1275,3.54545454545455,3.45454545454545,7.27272727272727,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,178,3,0,80,12610,1,0,2,678,0,1693,5.6,8.9,8.2,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,18,3,0,60,8674,1,0,2,515,0,1127,6.27272727272727,6.18181818181818,6.18181818181818,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,124,3,0,90,11759,1,0,2,784,0,1483,5.90909090909091,5.72727272727273,2.45454545454545,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,209,2,0,100,10138,1,0,2,597,0,1413,5.6,6.6,7.8,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,176,3,1,-75,11022,0,0,2,412,0,1390,5.2,6.4,5.9,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,103,3,1,-85,13123,0,0,2,635,0,1516,7.5,8,7.4,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,3,3,1,65,10522,1,1,2,545,0,1259,3.45454545454545,5.36363636363636,7.09090909090909,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,130,2,1,-100,8054,0,0,2,956,0,1146,5,2.9,3.9,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,192,2,1,-100,12962,0,0,2,695,0,1109,4.09090909090909,7.63636363636364,6.45454545454545,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,205,2,1,65,8805,1,1,2,562,0,1303,4.81818181818182,5.63636363636364,5.63636363636364,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,109,2,1,-40,20408,0,0,2,593,0,1201,5.09090909090909,7.81818181818182,7,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,39,2,0,50,9815,1,0,2,565,0,2183,6,7.2,8.1,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,87,2,0,70,10976,1,0,2,462,0,2025,6,7.6,8,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,80,2,0,75,5794,1,0,2,407,0,1294,4.7,7.9,5,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,127,2,0,80,15583,1,0,2,482,0,1454,6.09090909090909,7.81818181818182,6.63636363636364,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,17,2,0,-70,9247,0,1,2,582,0,1420,4,6.54545454545455,5.90909090909091,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
15,2,31,2,1,60,10952,1,1,2,438,0,2440,5.72727272727273,6.18181818181818,6,69,52,43,74,69,79,40,64,40,43,40,60,27,1,4
